path	kind	type	sentence	basis
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	`TOOL_STACK_ASSESSMENT.md` §4's "cleanest fix" (push both to plugin-only install) has not been appli	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	The real, current `.claude/settings.json` (repo root) wires Makoto directly:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	Makoto does carry a plugin manifest (`makoto/.claude-plugin/plugin.json`, v1.4.0) but this repo is n	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	Separately, and more surprisingly: **Assay has no entry in this settings.json at all.** Assay's own 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	That makes settings.json unambiguously the live, real attack surface for Makoto's self-defense today	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	`TOOL_STACK_ASSESSMENT.md` §4 says Assay's `forbidden_location` band "denies *any* edit to `.claude/	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	Reading `assay/assay/patterns/forbidden_location.py`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	- `applies_to_tools = _WRITE_NAMES | _EDIT_NAMES` where `_WRITE_NAMES = {"Write", "MultiEdit"}` and 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	**`Bash` is not in this set, anywhere.** A grep of every pattern file under `assay/assay/patterns/` 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	So "denies any edit to settings.json" is only true for edits made via the four structured tool calls	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	Reading `makoto/prechecks/precheck_1_23.py`: the predicate only inspects `current_event["tool_input"	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	A `Bash` tool call's `tool_input` is `{"command": "..."}` — it carries no `file_path` key at all, so	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	This is confirmed by `makoto/tests/test_pattern_1_23.py`: every fire/inert test constructs a `Write`	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	So the real gap is broader than the ticket's framing ("only recognizes its own disable shapes"): `pr	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	This was true before Phase 1b and remains true now; nothing in the plugin-vs-settings.json question 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	Today, in this repo: an agent (or a compromised/careless one) can run, via `Bash`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	(or the `python3 -c` / heredoc equivalent) to strip Makoto's `PreToolUse`/`PostToolUse`/`Stop` entri	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	- Assay's `forbidden_location` does not fire — `Bash` is not a monitored tool name (§2 above), and A	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	1.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	Going plugin-only for both tools (the original "cleanest fix") would remove settings.json as an atta	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	- `.claude/settings.json` (repo root) — actual install state, no `assay.adapters.hook_bridge` entry,	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	**Superseded by the 2026-07-22 update below**, which restates and corrects this section's claims wit	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	Summary for history: `gate.self_wired` was added as an advisory-only (never-blocking) Stop check rea	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	One real, currently-documented candidate was found — **`ConfigChange`**, described below.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	It was **not built**: doing so means adding a new hook entry to `.claude/settings.json`, which is it	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	Condensed — fully superseded by "Corrected verdict" below, which supplies the actual answer (`Config	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	Summary: no built-in integrity check (hash/signing/checksum) exists over `.claude/settings.json` con	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	`SessionEnd` was specifically evaluated as a session-boundary catch-all and rejected: Makoto has zer	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	> `ConfigChange` — "When a configuration file changes during a session." Matcher filters by > `confi	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	Input fields: `config_source` and `config_path` (absolute path to the changed file) — > no diff, no 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	Decision control: return `{"decision": "block"}` or exit code 2 to > **"[block] the configuration ch	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	This is architecturally different from everything discussed above: it is triggered by Claude Code's 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	A single `sed -i` that strips all three of Makoto's `PreToolUse`/`PostToolUse`/`Stop` entries in one	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	And unlike `gate.self_wired` at `Stop`, its documented behavior is **blocking, not advisory**: a `Co	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	**What this would still need, and the one thing I could not confirm from documentation alone.** The 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	The "prevents the change from taking effect" phrasing is the strongest evidence for the former (a ch	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	This would need empirical verification (a scratch/sandboxed test: register a `ConfigChange` hook, ha	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	It also would not, by itself, guarantee the on-disk file gets reverted — "blocks... from taking effe	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	**What it is:** add a `ConfigChange` hook entry to `.claude/settings.json`, matcher `project_setting	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	**What it would take:** 1.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	A design decision authorizing new hook wiring in `.claude/settings.json` (rule-4: hook wiring) — and	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	Empirical verification of the ordering question above, ideally *before* the design brief is written,	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	A decision on whether the on-disk-revert gap (last paragraph above) is acceptable to leave to a comp	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	**Why this is escalated, not built:** both the new hook entry and any move to blocking-by-default ar	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	It was not built here because doing so requires new hook wiring in `.claude/settings.json` and, if m	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	- `code.claude.com/docs/en/hooks.md` and `code.claude.com/docs/en/hooks` — full hook lifecycle table	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	**Verdict: still OPEN, unchanged from the previous section.** This update adds ONLY the pure predica	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	It does not close this ticket, because the two rule-4 acts the previous section identified (wiring a	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	Detection logic is reused, not re-duplicated a third time: `configchange_verdict` imports `_missing_	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	This module lives outside `makoto/stopchecks/` entirely (not a `stopcheck_*.py` file, no `GATE` expo	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	**Test coverage** (`makoto/tests/test_configchange_verdict.py`, 19 tests, all against constructed pa	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	Confirmed these two new files, once git-tracked, do not themselves trip `gate.liveness`'s own corpus	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	**What remains, unchanged:** exactly the two items the previous section named — (1) a design decisio	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	Do not treat this ticket as closed: the detection logic existing and being tested is necessary but n	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	**What changed.** `self_wired_gate` read only `.claude/settings.json`'s own `"hooks"` key.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	A plugin-packaged Makoto install (this repo's own distributed form: `hooks/hooks.json` inside the pl	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	Confirmed live in a real session: `gate.self_wired` fired identically on every Stop event for 3+ hou	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	**The fix.** `_missing_makoto_events` now takes an event still missing from settings.json and gives 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	A fixed/searched path is gameable (an attacker plants a decoy manifest the check trusts without it b	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	**Parked, not implemented (a further hardening the consult noted but which this fix does not need):*	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	- `makoto/substrate/wiring.py` — `event_wired`, `read_plugin_manifest_hooks`, `PLUGIN_MANIFEST_RELPA	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	Full suite (1380 tests) and the pinned `test_stop_gate_level_invariant.py` both green. - `makoto/tes	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/commands/patterns.md	unbound	CATAPHORIC	The above is read-only: every pattern id, fire level, and description.	'the above': the only candidate follows the reference rather than preceding it
plugin/commands/patterns.md	ungrounded	ASSUMPTION	--- description: List makoto's integrity pattern catalog (read-only) allowed-tools: Bash(python3 -m 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/commands/patterns.md	ungrounded	ASSUMPTION	!`python3 -m makoto pattern list`	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/commands/patterns.md	ungrounded	ASSUMPTION	To mute a noisy pattern, set `MAKOTO_DISABLE_PATTERNS=<id>` in your OWN shell (out-of-band) — this c	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/commands/show.md	unbound	CATAPHORIC	The above is a read-only inspection of the recorded value for `$key` (e.g. a normalized file path li	'the above': the only candidate follows the reference rather than preceding it
plugin/commands/show.md	unbound	AMBIGUOUS	It never evaluates predicates, never fires, and never changes state.	'it': 5 candidate antecedents in the preceding 2 sentences: $key, a, path, src/auth.py
plugin/commands/show.md	ungrounded	ASSUMPTION	--- description: Read makoto's results ledger by key (read-only) argument-hint: "[key]" arguments: k	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/commands/show.md	ungrounded	ASSUMPTION	!`python3 -m makoto show "$key"`	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/commands/show.md	ungrounded	ASSUMPTION	The above is a read-only inspection of the recorded value for `$key` (e.g. a normalized file path li	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/commands/status.md	unbound	CATAPHORIC	The above is read-only: install state, hooks wired, state dir, and any patterns muted via `MAKOTO_DI	'the above': the only candidate follows the reference rather than preceding it
plugin/commands/status.md	ungrounded	ASSUMPTION	--- description: Show makoto's integrity-guardrail state (read-only) allowed-tools: Bash(python3 -m 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/commands/status.md	ungrounded	ASSUMPTION	!`python3 -m makoto status`	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/commands/status.md	ungrounded	ASSUMPTION	The above is read-only: install state, hooks wired, state dir, and any patterns muted via `MAKOTO_DI	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/makoto/docs/CITATIONS.md	unbound	AMBIGUOUS	The two sources coexist; together they form the agent's "trusted citation set" for any given project	'they': 6 candidate antecedents in the preceding 2 sentences: LIKE, Makoto, PostToolUse, coexist
plugin/makoto/docs/CITATIONS.md	ungrounded	ASSUMPTION	Author-Year strings extracted from this file are added to the `canonical_citations` SQLite table wit	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/makoto/docs/CITATIONS.md	ungrounded	ASSUMPTION	The `content.phantom_citation` check then validates that Author-Year strings in Write/Edit content m	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/makoto/docs/CITATIONS.md	ungrounded	ASSUMPTION	- Vaswani 2017 — Attention Is All You Need - Devlin 2019 — BERT: Pre-training of Deep Bidirectional 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/makoto/docs/CITATIONS.md	ungrounded	ASSUMPTION	- Knight 1986 — Experimental Evaluation of N-Version Programming - Leveson 1993 — An Investigation o	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/makoto/docs/CITATIONS.md	ungrounded	ASSUMPTION	The following entries exist so that internal Makoto documentation (specs, design docs, ADRs) can ill	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/makoto/docs/CITATIONS.md	ungrounded	ASSUMPTION	- Schmidt 2024 — (placeholder for a hypothetical fabricated cite — used in spec doc examples to cont	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/makoto/docs/CITATIONS.md	ungrounded	ASSUMPTION	- Regex shape: `\b([A-Z][a-z]+(?:-[A-Z][a-z]+)?)\s+(?:et al\.\s+)?(\d{4})\b` - Matching is case-sens	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/makoto/docs/CITATIONS.md	ungrounded	ASSUMPTION	Captured citations from `PostToolUse` accumulate separately in the DB.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	unbound	AMBIGUOUS	Makoto is an AI-integrity hook (it watches *your* tool calls, never the user's).	'it': 2 candidate antecedents in the preceding 2 sentences: AI-integrity, hook
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	unbound	AMBIGUOUS	It flags content shapes that commonly indicate **weakening an integrity / audit / verification check	'it': 3 candidate antecedents in the preceding 2 sentences: AI-integrity, hook, user
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	unbound	AMBIGUOUS	Everything below is delivered **just-in-time**: when a check fires, its block message carries that c	'it': 8 candidate antecedents in the preceding 2 sentences: CLAUDE, CLAUDE.md, fires, here
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	unbound	AMBIGUOUS	Everything below is delivered **just-in-time**: when a check fires, its block message carries that c	'its': 7 candidate antecedents in the preceding 2 sentences: CLAUDE, CLAUDE.md, fires, here
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	unbound	AMBIGUOUS	Guidance lands at the moment it binds and costs zero context when it doesn't.	'it': 9 candidate antecedents in the preceding 2 sentences: CLAUDE, CLAUDE.md, fires, here
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	unbound	AMBIGUOUS	Loosening a verifier, gating a check behind an env var, deleting an assertion, or routing around the	'this': 11 candidate antecedents in the preceding 2 sentences: A, Monotonicity, X, an
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	unbound	AMBIGUOUS	Makoto then will NOT flag it.	'it': 4 candidate antecedents in the preceding 2 sentences: NOT, legitimately, makoto-allow: <reason>, reason
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	unbound	AMBIGUOUS	Use it honestly — the marker is an on-the-record, auditable rationale, not a way to disguise a real 	'it': 4 candidate antecedents in the preceding 2 sentences: NOT, legitimately, makoto-allow: <reason>, reason
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	unbound	AMBIGUOUS	Never exemptable, in-band or out: the seal on the mint cannot be signed by the would-be forger. - `e	'it': 28 candidate antecedents in the preceding 2 sentences: ; true, A, A-, B-
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	unbound	AMBIGUOUS	Never fires on a transient failure (timeout, connection-refused, 5xx/429) or an ambiguous one: `chec	'its': 33 candidate antecedents in the preceding 2 sentences: A, A-, Assay's, B-
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	unbound	AMBIGUOUS	A node advances to DONE automatically the moment a `Write`/`Edit`/`MultiEdit`/`NotebookEdit` targets	'it': 21 candidate antecedents in the preceding 2 sentences: .claude/makoto-plan.jsonl, DONE, Edit, JSONL
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	unbound	AMBIGUOUS	End-of-turn gates (`gate.*`) check your closing **claims against the recorded ledger** — they have n	'they': 3 candidate antecedents in the preceding 2 sentences: closing, gate.*, ledger
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	unbound	AMBIGUOUS	End-of-turn gates (`gate.*`) check your closing **claims against the recorded ledger** — they have n	'said': 6 candidate antecedents in the preceding 2 sentences: closing, doing, gate.*, ledger
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	unbound	AMBIGUOUS	End-of-turn gates (`gate.*`) check your closing **claims against the recorded ledger** — they have n	'the thing': 5 candidate antecedents in the preceding 2 sentences: closing, doing, gate.*, ledger
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	unbound	AMBIGUOUS	This file is the pointer target of the makoto-managed `CLAUDE.md` block; refresh it with `makoto ins	'it': 4 candidate antecedents in the preceding 2 sentences: CLAUDE, CLAUDE.md, makoto-managed, target
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	ungrounded	ASSUMPTION	Your `CLAUDE.md` carries only the three-line law (the monotonicity invariant, the `makoto-allow` con	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	ungrounded	ASSUMPTION	Everything below is delivered **just-in-time**: when a check fires, its block message carries that c	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	ungrounded	ASSUMPTION	Loosening a verifier, gating a check behind an env var, deleting an assertion, or routing around the	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	ungrounded	ASSUMPTION	**If you write a flagged shape legitimately, annotate it with `makoto-allow: <reason>`** on or near 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	ungrounded	ASSUMPTION	Content shapes — `makoto-allow: <reason>` exempts a legitimate instance:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	ungrounded	ASSUMPTION	- `content.verifier_predicate_weakened` — verifier predicate weakened: a loose comparator (`startswi	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	ungrounded	ASSUMPTION	Event shapes — `makoto-allow` does NOT apply (the evidence is the event itself, not file content):	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	ungrounded	ASSUMPTION	- `content.unsourced_webfetch` — a WebFetch URL never seen in any prior tool result this session - `	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	ungrounded	ASSUMPTION	Never exemptable, in-band or out: the seal on the mint cannot be signed by the would-be forger. - `e	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	ungrounded	ASSUMPTION	The proactive twin of `canon.recur`: kills a stuck retry loop at length 1, before the redundant call	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	ungrounded	ASSUMPTION	Never fires on a transient failure (timeout, connection-refused, 5xx/429) or an ambiguous one: `chec	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	ungrounded	ASSUMPTION	A node advances to DONE automatically the moment a `Write`/`Edit`/`MultiEdit`/`NotebookEdit` targets	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	ungrounded	ASSUMPTION	End-of-turn gates (`gate.*`) check your closing **claims against the recorded ledger** — they have n	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/makoto/docs/MAKOTO-CONVENTIONS.md	ungrounded	ASSUMPTION	This file is the pointer target of the makoto-managed `CLAUDE.md` block; refresh it with `makoto ins	carries a claim signal (a number, flag, path or symbol) but names no basis for it
tests/corpora/TN_integritySuppressionFlag_skip_with_adr.md	ungrounded	ASSUMPTION	--- expected_finding: null expected_pass: true --- audit_skip = true audit_rationale = "ADR-042"	carries a claim signal (a number, flag, path or symbol) but names no basis for it
tests/corpora/TN_phantomCitation_valid_citation.md	ungrounded	ASSUMPTION	--- expected_finding: null expected_pass: true --- As shown by Knight-Leveson 1986, the result holds	carries a claim signal (a number, flag, path or symbol) but names no basis for it
tests/corpora/TP_phantomCitation_phantom_citation.md	ungrounded	ASSUMPTION	--- expected_finding: row_id: "content.phantom_citation" fire_level: "error" reason_contains: "Phant	carries a claim signal (a number, flag, path or symbol) but names no basis for it
